Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
920000,337.43081402778625,27.238815,211.803,237.2235294117647
940000,344.458261013031,64.56487,250.90489,538.1891891891892
960000,351.86935210227966,40.71543,167.00087,345.6896551724138
980000,359.6809301376343,65.42781,199.90245,545.7777777777778
1000000,367.0453190803528,53.557602,169.20094,450.1777777777778
1020000,374.39844512939453,70.06808,374.9108,583.0294117647059
1040000,381.48758029937744,44.86973,180.90154,379.7169811320755
1060000,388.8126699924469,61.61282,238.1043,514.974358974359
1080000,396.21345114707947,39.91015,299.0072,339.93220338983053
1100000,403.557697057724,37.063236,264.90555,316.42105263157896
1120000,410.5734212398529,80.520035,488.9163,667.8387096774194
1140000,417.8988552093506,60.747814,306.90756,507.9047619047619
1160000,425.2720572948456,66.73065,330.4087,555.8055555555555
1180000,432.6598892211914,64.060265,265.20557,535.3714285714286
1200000,439.9510552883148,85.62036,384.61127,708.2
1220000,447.43646001815796,85.518326,250.90489,707.7142857142857
1240000,454.93503618240356,31.705616,306.90756,271.9864864864865
1260000,462.38498711586,35.430653,134.3993,303.0
1280000,469.4670910835266,66.93818,176.50133,557.8235294117648
1300000,476.93821907043457,43.238,277.30612,366.1034482758621
1320000,484.41965317726135,69.950226,395.91183,581.6875
1340000,491.84977412223816,46.759686,321.50827,401.11538461538464
1360000,499.4225721359253,51.991573,295.507,436.8936170212766
1380000,506.5233950614929,49.67279,163.1007,417.7291666666667
1400000,513.9571232795715,28.489965,183.80165,246.2875
1420000,521.3287889957428,36.536827,176.50133,311.15384615384613
1440000,528.7179672718048,51.384827,193.30211,431.025
1460000,535.7818691730499,82.54241,680.38477,684.2424242424242
1480000,543.1788589954376,118.13262,376.91092,971.1052631578947
1500000,550.5942342281342,139.3182,835.45496,1142.2631578947369
1520000,558.009966135025,36.081947,208.90288,308.9672131147541
1540000,565.1501431465149,149.55573,461.11496,1224.8823529411766
1560000,572.5262479782104,74.77283,251.0049,621.8181818181819
1580000,579.8872001171112,125.12367,432.9136,1028.2222222222222
1600000,587.2834861278534,21.599169,260.40533,191.3963963963964
1620000,594.6337170600891,52.857735,222.90355,443.97777777777776
1640000,601.6866171360016,112.036934,311.9078,921.5
1660000,609.0492050647736,265.43805,544.91077,2159.3333333333335
1680000,616.4263081550598,43.610794,155.80031,372.27272727272725
1700000,623.7244191169739,25.724085,251.20491,227.873417721519
1720000,630.8174049854279,83.044304,334.9089,688.71875
1740000,638.3883671760559,37.17291,153.1002,318.1587301587302
1760000,645.987960100174,69.12372,267.70566,575.7058823529412
1780000,653.6307380199432,42.14375,220.60341,357.5438596491228
1800000,660.9942252635956,74.01601,260.10532,625.25
1820000,668.4707052707672,61.828823,270.50583,516.9142857142857
1840000,675.9973511695862,119.10128,587.50256,978.7142857142857
1860000,683.9207282066345,25.867918,344.40936,226.90322580645162
1880000,691.0559160709381,65.473305,367.9105,545.5675675675676
1900000,698.6051001548767,74.20062,391.91165,616.3125
1920000,706.4056971073151,108.71032,400.41205,894.952380952381
1940000,713.8173010349274,119.78245,452.01453,984.2380952380952
1960000,721.2833242416382,35.8334,306.90756,328.0952380952381
1980000,728.3310441970825,39.189625,236.90422,344.3448275862069
2000000,735.9823801517487,110.66987,404.91226,911.0909090909091
