Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
20000,6.0716516971588135,-2.8328404,8.400001,49.34567901234568
40000,12.459199905395508,4.99532,12.900014,58.37426900584796
60000,18.843547821044922,7.720803,24.600048,80.036
80000,25.196492671966553,9.805832,36.999992,96.8252427184466
100000,31.255728721618652,10.51488,29.800064,102.67179487179487
120000,37.714436769485474,10.668236,45.899887,104.13541666666667
140000,44.32326674461365,11.965523,71.699585,114.72413793103448
160000,50.980313777923584,13.666247,80.59948,127.88535031847134
180000,57.917197704315186,15.465476,67.19964,142.6043165467626
200000,65.20314860343933,15.465252,82.899445,142.99290780141843
220000,72.67467379570007,18.835875,99.299255,169.74358974358975
240000,79.95777201652527,18.49833,73.89955,167.10833333333332
260000,86.665522813797,19.831839,82.899445,178.09734513274336
280000,93.74520587921143,23.412481,153.1002,206.875
300000,100.85255479812622,23.118336,88.89937,204.89795918367346
320000,108.08895993232727,21.309513,106.39916,190.23809523809524
340000,115.45958280563354,22.382162,92.39933,198.64356435643563
360000,122.34518599510193,23.149443,120.59899,205.10309278350516
380000,129.70935082435608,18.50082,124.89894,167.20833333333334
400000,137.1220269203186,22.96425,106.39916,203.44897959183675
420000,144.41502380371094,22.631975,124.89894,200.69
440000,151.4079887866974,23.653164,120.398994,208.75531914893617
460000,158.7409279346466,24.547846,96.89928,216.45744680851064
480000,166.99845671653748,28.782476,194.9022,250.45
500000,174.93506360054016,29.527563,106.39916,255.94736842105263
520000,182.18902969360352,30.226864,134.3993,261.6923076923077
540000,189.47434186935425,32.840748,138.89952,282.61971830985914
560000,196.81521272659302,29.543541,110.89911,256.35897435897436
580000,204.1691210269928,35.156857,148.39998,301.3692307692308
600000,211.09470987319946,32.04993,106.39916,276.1621621621622
620000,218.42827892303467,32.90136,151.10008,283.7
640000,225.72123384475708,45.1055,152.90019,381.5660377358491
660000,232.99959182739258,34.06411,166.90086,292.94029850746267
680000,240.17517685890198,45.209366,223.60359,383.1132075471698
700000,247.15796279907227,53.14766,180.90154,446.34090909090907
720000,254.49657702445984,28.836157,144.19978,250.9875
740000,261.7543349266052,51.32559,232.404,432.3404255319149
760000,269.07994389533997,48.167225,153.50023,405.9795918367347
780000,276.0340039730072,36.459343,208.90288,311.890625
800000,283.36818194389343,44.318928,239.60432,375.0566037735849
820000,290.67835688591003,49.768665,261.00537,419.0625
840000,297.92006397247314,50.228874,233.10405,422.2888888888889
860000,305.09902477264404,40.775723,390.9116,347.4918032786885
880000,312.52610301971436,11.114673,139.29955,108.54891304347827
900000,319.9457619190216,34.276375,180.90154,294.6029411764706
920000,327.3501880168915,58.535034,232.404,490.825
940000,334.37522077560425,42.244816,330.4087,359.19642857142856
960000,341.731253862381,35.489586,418.91293,304.6666666666667
980000,349.04680275917053,28.48023,194.9022,248.02469135802468
1000000,356.33816599845886,44.42263,200.00246,376.0943396226415
1020000,363.71607398986816,41.45349,190.70201,351.76785714285717
1040000,370.6767017841339,75.15579,372.71072,625.3793103448276
1060000,377.98524475097656,76.166595,446.91428,633.0285714285715
1080000,385.3462269306183,46.14897,246.8047,390.531914893617
1100000,392.6517388820648,75.879295,351.40967,629.8787878787879
1120000,399.60962891578674,70.134094,223.10356,583.5142857142857
1140000,406.99417877197266,57.571632,354.10983,483.0
1160000,414.37679386138916,46.503788,176.40132,393.0980392156863
1180000,421.6903748512268,75.859665,334.9089,629.53125
1200000,428.6236877441406,87.46888,288.40668,724.04
1220000,435.99152088165283,58.24257,440.21393,487.8222222222222
1240000,443.4078998565674,56.68803,222.90355,474.3809523809524
1260000,450.6836247444153,76.925804,208.90288,638.0
1280000,457.6747908592224,69.408394,166.90086,578.5714285714286
1300000,465.49541091918945,43.918724,158.20045,371.7358490566038
1320000,472.8803298473358,63.278732,166.90086,528.4473684210526
1340000,480.2265818119049,75.18109,194.9022,624.71875
1360000,487.57342004776,73.827126,208.90288,614.2727272727273
1380000,494.5682098865509,61.963085,194.9022,517.421052631579
1400000,502.2739408016205,58.952217,141.79964,492.975
1420000,510.5963089466095,77.562675,363.9103,643.46875
1440000,518.2433848381042,127.61709,573.0054,1048.421052631579
1460000,526.0758819580078,100.36361,368.0105,828.625
1480000,534.1704428195953,85.953804,340.00916,711.75
1500000,541.9708137512207,75.91632,433.81366,630.9375
1520000,549.3871757984161,109.084984,316.40802,899.1052631578947
1540000,556.4108579158783,115.3891,498.71677,948.5
1560000,563.8294088840485,107.533104,472.61548,885.8636363636364
1580000,571.2898318767548,71.38643,368.71054,594.2285714285714
1600000,578.6767690181732,93.53205,614.89734,771.72
1620000,586.1014456748962,88.64126,344.40936,733.074074074074
1640000,593.1410768032074,104.7844,312.50784,863.8333333333334
1660000,600.8179838657379,114.62038,348.90958,943.3333333333334
1680000,608.2477297782898,78.32302,298.00714,650.516129032258
1700000,615.6718258857727,150.17125,407.81238,1229.1875
1720000,622.7203538417816,147.04836,292.9069,1205.4666666666667
1740000,630.1301398277283,95.48676,432.9136,787.4642857142857
1760000,637.4657888412476,122.68593,356.80994,1007.9
1780000,644.8445718288422,70.894356,269.9058,590.2352941176471
1800000,651.9274907112122,129.01184,348.90958,1059.0526315789473
1820000,659.3188557624817,109.1058,305.20746,898.4761904761905
1840000,667.5553967952728,125.401306,550.10974,1031.0
1860000,675.5723838806152,169.9677,473.2155,1388.764705882353
1880000,683.0991339683533,111.18242,382.3112,915.8095238095239
1900000,690.7380657196045,84.75642,471.01544,702.5555555555555
1920000,698.1597518920898,84.89772,391.1116,703.0666666666667
1940000,705.6354947090149,11.564164,261.00537,111.77173913043478
1960000,713.3767778873444,60.918156,359.11008,509.64102564102564
1980000,720.398797750473,100.59095,386.9114,830.4761904761905
2000000,727.8558847904205,130.12868,681.28455,1068.0
