Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
20000,6.114909887313843,-0.75837713,8.400001,50.76142131979695
40000,12.491321802139282,4.9472284,12.900014,58.18950437317784
60000,18.768320083618164,6.211224,17.90003,68.09183673469387
80000,25.02414584159851,8.005398,18.200031,82.98755186721992
100000,31.158179759979248,9.8720665,22.400043,98.07352941176471
120000,37.54861879348755,9.717483,22.800045,96.81553398058253
140000,43.79838681221008,10.285794,27.50006,101.4771573604061
160000,49.99602794647217,10.63803,31.900055,104.44270833333333
180000,55.974764823913574,10.82235,26.900057,105.91489361702128
200000,62.310646772384644,11.363748,27.70006,110.2967032967033
220000,68.68194890022278,11.457233,32.30005,111.02222222222223
240000,75.16095185279846,11.59664,36.5,112.25280898876404
260000,81.42619776725769,11.517234,31.900055,111.52222222222223
280000,88.41786670684814,11.655376,50.899826,112.70621468926554
300000,95.18112683296204,14.208011,55.59977,133.22
320000,102.03863668441772,14.820845,69.7996,137.95833333333334
340000,108.87634897232056,17.64758,76.39953,160.69354838709677
360000,115.46179986000061,17.735989,135.39937,161.36
380000,122.30247187614441,19.89907,106.39916,178.77981651376146
400000,129.14670395851135,21.54485,88.499374,191.9626168224299
420000,135.96761298179626,23.605173,92.39933,208.52083333333334
440000,142.51497387886047,21.318247,121.39898,190.17307692307693
460000,149.4062249660492,20.838877,116.099045,186.55555555555554
480000,156.56926584243774,21.2088,107.19915,189.11764705882354
500000,163.8948459625244,28.37255,148.39998,247.1547619047619
520000,170.66923069953918,23.057714,96.89928,204.27835051546393
540000,177.62579774856567,22.623985,134.3993,200.88
560000,184.52743887901306,28.003605,138.89952,244.17073170731706
580000,191.47781085968018,25.686335,160.50053,225.42045454545453
600000,198.58774399757385,29.926886,194.9022,259.84615384615387
620000,205.71258974075317,26.576431,102.9992,232.50588235294117
640000,212.7744688987732,24.626862,88.59937,216.81720430107526
660000,219.83059883117676,27.328495,124.89894,238.75
680000,227.01387977600098,23.845118,120.398994,210.4516129032258
700000,233.88069081306458,33.75421,190.402,290.6857142857143
720000,241.03741693496704,27.35115,148.39998,238.6547619047619
740000,248.16599488258362,26.055635,120.398994,228.1931818181818
760000,255.21202087402344,32.453465,162.40065,280.14084507042253
780000,262.0467438697815,27.191605,120.398994,237.5952380952381
800000,269.1797330379486,21.83269,96.89928,194.01923076923077
820000,276.2813529968262,25.298855,92.49933,222.1888888888889
840000,283.3182158470154,29.097406,110.89911,252.7594936708861
860000,290.04894375801086,31.113632,120.398994,268.8767123287671
880000,297.18664288520813,25.552187,92.99932,224.42222222222222
900000,304.207200050354,31.867157,250.90489,275.4246575342466
920000,311.26319694519043,34.06315,148.39998,292.86764705882354
940000,318.01592087745667,36.299896,160.80055,311.28125
960000,325.13800573349,32.26381,148.39998,278.3888888888889
980000,332.1395390033722,25.939722,106.49916,227.23863636363637
1000000,339.5283188819885,29.462744,120.79899,256.0128205128205
1020000,346.82101464271545,26.333292,101.899216,230.67816091954023
1040000,353.63923692703247,31.431017,152.90019,271.6756756756757
1060000,360.8386859893799,33.134686,134.3993,285.0869565217391
1080000,368.0594937801361,43.19457,202.40254,366.6909090909091
1100000,376.0242018699646,35.72266,194.9022,306.45454545454544
1120000,382.8900978565216,37.468315,199.90245,320.28333333333336
1140000,390.01369976997375,26.961327,162.40065,235.61363636363637
1160000,397.14148569107056,24.348309,152.90019,214.3370786516854
1180000,404.60485672950745,31.058903,148.39998,268.5128205128205
1200000,411.4227478504181,28.304869,134.3993,246.49382716049382
1220000,418.5417957305908,29.50378,106.39916,256.3076923076923
1240000,425.6230719089508,31.566603,124.89894,272.9166666666667
1260000,432.70778489112854,37.11095,208.90288,317.421875
1280000,439.4579939842224,32.306858,134.3993,278.44444444444446
1300000,446.62737107276917,36.56082,134.3993,313.328125
1320000,453.71780467033386,42.116024,222.90355,357.42857142857144
1340000,460.7779629230499,30.244667,120.398994,262.17105263157896
1360000,467.85978388786316,31.218855,138.89952,270.1621621621622
1380000,474.5990948677063,43.23509,166.90086,367.18518518518516
1400000,481.8067169189453,34.12889,110.89911,293.463768115942
1420000,488.88011598587036,28.033726,176.40132,244.5375
1440000,496.0172166824341,32.153324,124.89894,277.9178082191781
1460000,502.7413809299469,38.557377,222.90355,329.59016393442624
1480000,509.9658167362213,36.499893,152.90019,312.85714285714283
1500000,517.095235824585,32.238834,233.00404,278.3888888888889
1520000,524.4776728153229,42.820126,246.40468,363.76363636363635
1540000,531.3033599853516,42.232048,166.90086,359.07142857142856
1560000,538.3956649303436,35.02236,190.402,300.64179104477614
1580000,545.4736068248749,37.120537,162.40065,317.63492063492066
1600000,552.6348369121552,29.89344,143.89977,259.09090909090907
1620000,559.9659798145294,25.107748,139.29955,220.57777777777778
1640000,566.8506278991699,22.334967,120.398994,197.99
1660000,573.9610886573792,39.132637,138.89952,334.0163934426229
1680000,581.1590778827667,35.142998,166.90086,301.7846153846154
1700000,588.6699228286743,36.04081,166.90086,308.95454545454544
1720000,595.7184069156647,43.740757,250.90489,370.9074074074074
1740000,602.9379878044128,25.921534,120.398994,227.36363636363637
1760000,610.2839088439941,29.253813,166.90086,254.15384615384616
1780000,617.9745178222656,30.028488,110.89911,260.5584415584416
1800000,624.8247668743134,27.803604,124.89894,242.390243902439
1820000,632.0272047519684,36.61241,148.39998,313.421875
1840000,639.2265076637268,39.63554,173.00117,337.9491525423729
1860000,646.3899509906769,41.698166,188.20186,354.56140350877195
1880000,653.2527668476105,38.255207,106.39916,326.5357142857143
1900000,660.4004917144775,50.08053,274.406,422.3333333333333
1920000,667.4877257347107,44.907486,162.40065,379.75471698113205
1940000,674.5812957286835,40.892906,216.80324,347.6140350877193
1960000,681.829699754715,51.864338,219.10338,435.64444444444445
1980000,688.6373198032379,55.709103,209.40291,467.04545454545456
2000000,695.8143429756165,74.42537,252.00496,618.84375
