Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
100000,39.524357080459595,5.2390156,13.000014,69.25294525294525
200000,80.4861969947815,9.098526,92.39933,98.26915520628684
300000,122.14193916320801,19.167007,190.602,173.50175438596492
400000,164.69987201690674,15.5916815,162.40065,146.2930029154519
500000,208.46401929855347,17.570318,138.89952,165.88138385502472
600000,251.36660814285278,12.620366,129.8991,122.76319018404908
700000,296.0333800315857,11.434617,166.90086,113.03054298642535
800000,341.18080711364746,6.642887,99.59925,76.49770642201835
900000,385.6526939868927,8.496343,92.39933,89.2114183764496
1000000,430.5713300704956,14.583064,132.79921,140.9675599435825
1100000,476.19330191612244,18.988865,232.404,171.361301369863
1200000,520.0476431846619,14.349731,110.89911,133.8632707774799
1300000,566.7162702083588,19.988144,176.40132,179.11827956989248
1400000,612.6641070842743,18.998955,167.6009,171.64322469982847
1500000,658.9126670360565,17.459965,176.40132,160.95819935691318
1600000,704.8804070949554,22.270134,138.89952,197.37549407114625
1700000,750.8854911327362,22.238544,365.31033,198.3220675944334
1800000,795.9397549629211,19.680862,235.20412,182.59562841530055
1900000,842.8799343109131,15.333973,181.00154,151.71623672230652
2000000,887.7300992012024,21.826612,183.30162,194.77237354085602
2100000,932.8801200389862,16.28278,139.99959,153.61597542242703
2200000,978.2313811779022,18.738655,162.40065,170.2725724020443
2300000,1024.242522239685,25.144815,165.00075,222.85267857142858
2400000,1070.4475691318512,19.097046,169.80098,172.81379310344826
2500000,1117.39808011055,22.910355,188.70189,203.52342158859472
2600000,1163.5766561031342,17.38062,129.8991,158.86825396825398
2700000,1209.9912340641022,24.431133,223.20357,215.9025974025974
2800000,1256.1093831062317,15.678969,223.20357,147.25294117647059
2900000,1301.782287120819,10.706364,120.398994,106.2484076433121
3000000,1347.452064037323,16.905293,130.39912,155.73946957878314
3100000,1394.8240480422974,16.763353,204.40266,163.56930693069307
3200000,1441.1388092041016,26.608385,234.60408,236.14252336448598
3300000,1488.0854880809784,21.977121,210.10295,198.1769383697813
3400000,1535.9720771312714,21.566214,547.1105,199.11332007952285
3500000,1582.7675211429596,25.8654,270.0058,230.64746543778801
3600000,1629.6876373291016,21.063932,211.803,189.6584440227704
3700000,1676.1581890583038,23.574951,166.90086,213.8397435897436
3800000,1722.8564732074738,26.15888,320.90823,229.42988505747127
3900000,1769.8958172798157,22.193535,258.50522,201.5866935483871
4000000,1816.0698292255402,11.797664,316.80804,138.67358229598892
4100000,1863.3333113193512,24.129297,242.10448,213.79443254817988
4200000,1909.1537840366364,8.376476,146.59987,97.10301263362489
4300000,1954.6895983219147,16.325724,148.39998,157.12401883830455
4400000,1999.7456181049347,31.690323,288.40668,275.8374655647383
4500000,2046.666160106659,15.361582,166.90086,145.66131386861315
4600000,2095.254716157913,21.869251,260.40533,204.14663951120164
4700000,2142.7354412078857,19.1316,256.30515,178.3375
4800000,2190.2651612758636,16.101196,171.90111,152.85801526717557
4900000,2237.6692180633545,13.489462,292.9069,128.34916559691914
5000000,2284.7585709095,11.899257,242.00447,122.9520295202952
5100000,2332.2390263080597,12.820385,312.0078,128.25384615384615
5200000,2378.3155431747437,6.7560124,148.39998,80.21669341894061
5300000,2424.2631220817566,17.964067,234.8041,165.61382799325463
5400000,2471.0686781406403,20.352694,572.9054,183.09712230215828
5500000,2517.9761860370636,11.84214,401.61212,119.42243436754177
5600000,2566.3182780742645,19.984636,426.21326,183.6851851851852
5700000,2615.1354880332947,16.778366,169.80098,158.95268138801262
5800000,2663.7697463035583,30.198421,424.3132,265.3262599469496
5900000,2710.162274122238,31.126692,433.0136,272.08446866485014
6000000,2756.9559721946716,19.427423,340.5092,183.8933823529412
6100000,2803.8143451213837,25.737356,302.40735,226.50341685649204
6200000,2850.083774328232,29.047626,344.40936,254.00759493670887
6300000,2896.850562095642,24.990707,204.40266,220.44713656387665
6400000,2943.5963640213013,12.912346,253.10497,135.57472826086956
6500000,2992.1851971149445,20.375654,228.30382,193.988416988417
6600000,3042.9878482818604,26.39293,288.40668,234.11971830985917
6700000,3093.2734220027924,21.744022,405.81232,196.05304518664047
6800000,3142.9831581115723,13.3220825,330.4087,132.90343915343917
6900000,3194.6888320446014,14.0108595,247.60475,139.22980501392757
7000000,3244.534733057022,12.279699,202.70256,129.3146944083225
7100000,3295.0981690883636,20.028069,222.90355,185.92236598890943
7200000,3347.9712030887604,28.639992,300.80725,251.08793969849245
7300000,3402.71044921875,27.138254,358.41003,239.44258373205741
7400000,3455.591288089752,12.065949,250.90489,125.99621689785624
7500000,3508.0322213172913,17.437199,288.40668,163.95901639344262
7600000,3558.50879406929,25.007252,381.91116,223.296875
7700000,3608.1140270233154,16.310293,264.90555,158.34231378763866
7800000,3654.285763025284,20.364866,278.90622,184.3604436229205
7900000,3697.7020201683044,18.334024,411.11258,173.73090277777777
8000000,3741.1600103378296,14.880141,387.21143,147.5014705882353
8100000,3784.6022911071777,42.113213,428.4134,358.3104693140794
8200000,3828.215986251831,6.852834,194.9022,76.15646258503402
8300000,3871.8779640197754,6.672232,57.29976,75.8763277693475
8400000,3915.7681620121,13.834664,106.39916,133.66800535475235
8500000,3959.4521210193634,15.49442,246.40468,146.8049853372434
8600000,4003.035624265671,19.84978,275.30606,183.9040590405904
8700000,4046.6617901325226,24.332388,330.80872,223.88169642857142
8800000,4090.3966410160065,11.157956,205.1027,116.68149882903981
8900000,4134.254359006882,10.28148,264.90555,112.67676767676768
9000000,4178.009526014328,15.797206,176.40132,153.1587057010786
9100000,4221.568931102753,11.586159,306.90756,117.8368544600939
9200000,4266.432932138443,18.236687,255.90512,170.84641638225256
9300000,4310.842967033386,17.240967,423.91318,168.1618887015177
9400000,4354.747344255447,17.80424,243.10454,170.593537414966
9500000,4399.455203056335,14.396663,160.30052,138.18508287292818
9600000,4443.85712313652,23.125835,320.90823,215.78524945770064
9700000,4487.430690050125,25.828766,363.7103,228.9749430523918
9800000,4530.911657333374,13.327868,274.406,134.04825737265415
9900000,4574.064929008484,10.240234,120.398994,106.0456475583864
10000000,4618.58008813858,16.771952,260.40533,160.45993589743588
