Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
860000,365.3880650997162,33.521744,232.404,288.5652173913044
880000,373.78242897987366,26.3735,130.89915,230.8735632183908
900000,382.068372964859,46.011925,204.40266,389.58
920000,390.2651982307434,57.02546,236.90422,478.27906976744185
940000,398.1559669971466,49.14783,208.90288,414.7291666666667
960000,406.3525950908661,36.335846,152.90019,310.9375
980000,414.5983102321625,45.636433,190.402,386.1923076923077
1000000,422.760155916214,38.427853,269.9058,328.1475409836066
1020000,430.8751208782196,41.90171,194.9022,356.3818181818182
1040000,438.5450670719147,44.880657,186.80183,380.1923076923077
1060000,446.62231612205505,48.01183,188.60188,404.54
1080000,454.75661420822144,44.746258,208.90288,378.7962962962963
1100000,462.76968026161194,73.00651,263.10544,606.625
1120000,470.5109181404114,23.73374,354.30984,209.85714285714286
1140000,478.69152426719666,64.358406,237.90428,537.3333333333334
1160000,486.76881217956543,82.48077,461.41498,683.1
1180000,494.88868403434753,78.18688,250.90489,649.1612903225806
1200000,502.55783200263977,61.731045,292.9069,514.7692307692307
1220000,510.7194781303406,101.0927,424.2132,833.695652173913
1240000,518.8919811248779,71.43246,339.90915,594.3870967741935
1260000,526.9957430362701,48.409325,377.21094,407.7090909090909
1280000,534.7103791236877,43.292603,255.90512,366.9259259259259
1300000,543.1202082633972,49.393597,178.8014,416.0625
1320000,551.3410849571228,61.44349,232.404,513.7435897435897
1340000,559.46369099617,60.920723,446.91428,508.5128205128205
1360000,567.4479570388794,69.86563,299.0072,581.6875
1380000,575.0709419250488,68.074,374.61078,567.1578947368421
1400000,583.0940501689911,45.596195,250.90489,386.3076923076923
1420000,591.149246931076,15.231538,381.91116,140.46853146853147
1440000,599.2021901607513,26.213821,265.10556,228.44827586206895
1460000,606.971272945404,44.337696,208.90288,375.58490566037733
1480000,615.7482821941376,38.083786,176.60133,324.0483870967742
1500000,624.939043045044,121.02916,748.4718,993.6
1520000,633.048966884613,38.17209,332.70877,325.6140350877193
1540000,640.7438461780548,72.88889,260.40533,605.9142857142857
1560000,648.8660440444946,80.72674,277.1061,667.9666666666667
1580000,656.9807302951813,60.93076,260.40533,509.3076923076923
1600000,665.0830001831055,74.19699,233.10405,616.8787878787879
1620000,673.1094360351562,88.122406,222.90355,729.2222222222222
1640000,680.7972280979156,56.647045,494.11655,473.0232558139535
1660000,688.8726651668549,51.048943,193.1021,428.8085106382979
1680000,696.974603176117,47.587894,191.00203,401.02
1700000,705.0280609130859,47.2199,232.404,398.78
1720000,712.6685161590576,34.019367,510.71732,292.55882352941177
1740000,720.7350771427155,53.777653,309.10764,450.3863636363636
1760000,728.8169300556183,46.871582,358.41003,395.9591836734694
1780000,736.9491610527039,35.330994,279.50626,303.55882352941177
1800000,744.6732752323151,25.20442,270.90585,221.4065934065934
1820000,752.8066329956055,55.44314,344.40936,465.35714285714283
1840000,760.8814001083374,62.667202,494.21655,522.9166666666666
1860000,769.0004651546478,74.65792,319.30814,620.2571428571429
1880000,776.6829781532288,102.00931,320.90823,842.0869565217391
1900000,784.7747311592102,62.083202,323.2083,518.425
1920000,792.9919192790985,16.9163,276.7061,154.7674418604651
1940000,801.0956070423126,70.67537,358.81006,589.21875
1960000,809.1908531188965,55.959354,289.40674,469.34090909090907
1980000,816.9764969348907,25.026217,317.10806,220.56521739130434
2000000,825.0615632534027,62.788715,177.20137,524.6388888888889
