Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
1480000,551.5093102455139,44.48817,204.40266,377.0
1500000,559.0184781551361,68.75486,354.70987,573.9142857142857
1520000,566.7351701259613,56.76058,274.406,475.83720930232556
1540000,573.8487141132355,18.782345,107.29915,169.5546218487395
1560000,581.2968571186066,47.800007,232.404,404.0625
1580000,588.6893723011017,125.09682,390.9116,1026.6
1600000,596.0897390842438,58.62209,239.50432,489.6585365853659
1620000,603.4658732414246,63.367886,417.31284,527.918918918919
1640000,610.542405128479,82.83502,376.91092,686.0344827586207
1660000,617.9539432525635,46.669235,232.404,394.61538461538464
1680000,625.441409111023,54.75236,232.404,459.95238095238096
1700000,632.8606719970703,91.015755,361.01013,752.4814814814815
1720000,640.6017181873322,51.065918,194.9022,429.5531914893617
1740000,648.575982093811,67.71171,258.80524,563.9142857142857
1760000,656.0291640758514,27.523281,270.30582,239.13953488372093
1780000,663.7181711196899,53.559547,232.404,449.95238095238096
1800000,670.870444059372,84.29377,291.3068,699.2333333333333
1820000,678.2958452701569,72.753525,489.41632,604.65625
1840000,685.7170362472534,42.959743,265.10556,364.96491228070175
1860000,693.0555860996246,71.85324,288.7067,597.625
1880000,700.1273090839386,78.5098,278.90622,651.2258064516129
1900000,707.7782583236694,70.85462,353.90982,589.6857142857143
1920000,715.1493110656738,61.59997,211.803,513.2307692307693
1940000,722.5242731571198,69.194496,409.9125,576.939393939394
1960000,729.9050672054291,87.864136,227.9038,726.6785714285714
1980000,736.9249572753906,89.72526,257.1052,741.0
2000000,744.3197722434998,241.65079,955.8319,1968.5454545454545
