Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
1700000,3581.6341409683228,99.90617,586.9027,824.2
1720000,3588.0908880233765,191.5432,914.5398,1564.0666666666666
1740000,3594.8631930351257,67.93823,400.41205,565.8378378378378
1760000,3601.6090800762177,78.92326,211.20296,654.1333333333333
1780000,3608.357553958893,64.166046,270.0058,534.7105263157895
1800000,3614.7374329566956,87.13623,274.406,720.6785714285714
1820000,3621.434657096863,82.610405,656.8893,685.3448275862069
1840000,3628.829880952835,77.71332,251.20491,645.8709677419355
1860000,3636.1072809696198,34.31404,314.70792,302.4
1880000,3643.118049144745,119.35438,358.41003,981.6470588235294
1900000,3650.2987990379333,88.11021,474.91562,734.03125
1920000,3657.4859092235565,137.32465,358.41003,1126.4117647058824
1940000,3664.6028990745544,61.468285,196.00227,513.9512195121952
1960000,3671.7489490509033,33.68056,414.41272,290.8524590163934
1980000,3678.6539511680603,68.85051,367.9105,574.1428571428571
2000000,3685.8952209949493,149.77747,1138.6968,1226.6470588235295
